,crs_dep_time,taxi_out,crs_arr_time,taxi_in
124589,1350,16.0,1905,4.0
124590,1133,17.0,1303,11.0
124591,900,22.0,934,5.0
124592,2210,8.0,2305,3.0
124593,925,15.0,1020,3.0
124594,1505,7.0,1645,4.0
124595,1355,13.0,1505,3.0
124596,1850,12.0,2055,5.0
124597,1255,14.0,1705,9.0
124598,1740,13.0,1815,8.0
124599,1205,9.0,1240,5.0
124600,1335,8.0,1410,5.0
124601,910,9.0,945,8.0
124602,700,13.0,740,7.0
124603,1925,11.0,2000,7.0
124604,1955,13.0,2330,3.0
124605,1410,10.0,1745,11.0
124606,1640,13.0,1750,2.0
124607,600,12.0,710,1.0
124608,2215,12.0,2325,3.0
124609,1140,8.0,1250,2.0
124610,940,16.0,1045,3.0
124611,1700,8.0,1805,3.0
124612,2220,8.0,2325,2.0
124613,615,18.0,730,2.0
124614,1850,14.0,1955,3.0
124615,1540,9.0,1645,7.0
124616,1200,12.0,1305,2.0
124617,1755,10.0,1900,2.0
124618,725,12.0,830,3.0
124619,1450,7.0,1555,2.0
124620,1015,11.0,1230,7.0
124621,730,23.0,918,19.0
124622,1030,18.0,1340,3.0
124623,1830,40.0,2217,23.0
124624,706,15.0,1016,5.0
124625,1056,15.0,1225,3.0
124626,1830,22.0,2148,4.0
124627,645,9.0,933,6.0
124628,1155,13.0,1323,4.0
124629,2132,11.0,17,5.0
124630,930,15.0,1109,4.0
124631,1237,17.0,1349,4.0
124632,1436,14.0,1549,5.0
124633,2136,21.0,14,7.0
124634,1000,14.0,1252,5.0
124635,600,17.0,759,13.0
124636,710,17.0,855,5.0
124637,1350,21.0,1643,5.0
124638,930,24.0,1126,11.0
124639,1130,14.0,1408,5.0
124640,1000,14.0,1352,4.0
124641,1030,22.0,1224,12.0
124642,1330,16.0,1640,6.0
124643,725,22.0,949,4.0
124644,900,25.0,1238,7.0
124645,830,19.0,1058,6.0
124646,1155,9.0,1603,24.0
124647,740,20.0,943,9.0
124648,830,27.0,1025,21.0
124649,1105,11.0,1240,2.0
124650,1320,8.0,1503,5.0
124651,2143,13.0,2243,5.0
124652,1030,14.0,1305,33.0
124653,2345,12.0,642,9.0
124654,2105,14.0,502,8.0
124655,805,11.0,1030,15.0
124656,2015,11.0,2204,12.0
124657,1507,14.0,1814,6.0
124658,1859,15.0,2021,7.0
124659,600,13.0,741,11.0
124660,655,22.0,853,21.0
124661,1850,12.0,2105,3.0
124662,2120,9.0,2245,4.0
124663,1825,21.0,2348,6.0
124664,1543,11.0,1719,5.0
124665,1105,8.0,1302,8.0
124666,1347,16.0,1517,4.0
124667,2020,37.0,2355,7.0
124668,1748,14.0,1930,7.0
124669,2159,14.0,2325,9.0
124670,1521,10.0,1714,3.0
124671,2000,12.0,2143,7.0
124672,2250,12.0,603,4.0
124673,2110,15.0,2356,6.0
124674,625,8.0,853,5.0
124675,811,25.0,1054,6.0
124676,1548,22.0,1737,10.0
124677,1830,19.0,2026,6.0
124678,1150,11.0,1439,13.0
124679,945,14.0,1206,4.0
124680,621,11.0,730,7.0
124681,2045,26.0,2150,4.0
124682,2049,15.0,2135,4.0
124683,1545,10.0,1827,9.0
124684,1355,22.0,1456,4.0
124685,705,9.0,818,22.0
124686,2045,26.0,2239,2.0
124687,1522,18.0,1715,4.0
124688,2025,26.0,2223,6.0
124689,630,15.0,838,12.0
124690,757,11.0,955,14.0
124691,610,23.0,853,15.0
124692,545,14.0,852,23.0
124693,1319,21.0,1450,4.0
124694,1610,12.0,1733,5.0
124695,1155,15.0,1331,33.0
124696,949,33.0,1129,5.0
124697,1405,8.0,1550,6.0
124698,845,24.0,1024,11.0
124699,2015,26.0,2159,6.0
124700,2039,16.0,2230,4.0
124701,935,30.0,1028,2.0
124702,1059,9.0,1344,21.0
124703,531,9.0,658,19.0
124704,709,16.0,1046,15.0
124705,1618,24.0,1705,1.0
124706,1739,12.0,1845,21.0
124707,740,24.0,826,3.0
124708,1255,34.0,1439,5.0
124709,725,11.0,834,9.0
124710,1835,19.0,1835,15.0
124711,710,39.0,847,6.0
124712,1910,35.0,2036,6.0
124713,710,18.0,900,10.0
124714,805,19.0,1028,1.0
124715,1058,14.0,1248,4.0
124716,1600,26.0,1706,5.0
124717,1744,23.0,1849,4.0
124718,850,37.0,1032,12.0
124719,955,14.0,1037,4.0
124720,1737,11.0,1924,8.0
124721,1745,32.0,2132,6.0
124722,1320,15.0,1646,8.0
124723,930,11.0,1039,3.0
124724,1740,10.0,1925,19.0
124725,720,18.0,841,5.0
124726,955,40.0,1333,8.0
124727,535,20.0,650,6.0
124728,650,18.0,954,7.0
124729,840,30.0,1014,7.0
124730,1525,19.0,1710,4.0
124731,1920,24.0,2025,5.0
124732,1200,20.0,1324,8.0
124733,1130,20.0,1203,15.0
124734,1800,24.0,2308,4.0
124735,1925,19.0,2025,10.0
124736,1010,34.0,1500,9.0
124737,1830,30.0,2012,9.0
124738,1003,15.0,1544,10.0
124739,715,14.0,910,6.0
124740,2230,,2331,
124741,616,20.0,810,7.0
124742,2010,29.0,2307,32.0
124743,600,34.0,1134,6.0
124744,2145,13.0,432,6.0
124745,715,22.0,904,14.0
124746,959,15.0,1122,3.0
124747,2335,14.0,727,4.0
124748,1330,16.0,1607,6.0
124749,1710,15.0,1956,4.0
124750,1840,23.0,2013,9.0
124751,530,39.0,650,9.0
124752,635,19.0,744,5.0
124753,930,29.0,1026,3.0
124754,1829,19.0,29,7.0
124755,2020,21.0,2120,5.0
124756,1845,21.0,2341,5.0
124757,1430,12.0,1800,6.0
124758,1859,14.0,2056,15.0
124759,1020,23.0,1306,10.0
124760,1355,17.0,1736,10.0
124761,835,11.0,1016,33.0
124762,845,20.0,1116,8.0
124763,2000,20.0,2203,8.0
124764,1245,27.0,1429,5.0
124765,1409,34.0,1541,4.0
124766,1020,14.0,1324,10.0
124767,559,11.0,843,9.0
124768,1218,9.0,1459,13.0
124769,1608,13.0,1730,7.0
124770,1258,25.0,1437,5.0
124771,623,13.0,938,3.0
124772,1050,21.0,1908,7.0
124773,1919,14.0,2043,3.0
124774,600,21.0,903,4.0
124775,2223,14.0,612,7.0
124776,1953,21.0,2243,81.0
124777,1755,17.0,2049,7.0
124778,1446,31.0,1745,4.0
124779,1135,22.0,1509,8.0
124780,1621,29.0,57,7.0
124781,917,18.0,1243,3.0
124782,1356,13.0,2223,7.0
124783,1405,17.0,2231,11.0
124784,1218,14.0,1340,9.0
124785,2157,14.0,36,5.0
124786,146,10.0,444,3.0
124787,640,17.0,801,2.0
124788,929,28.0,1101,7.0
124789,1537,21.0,1920,15.0
124790,1251,12.0,1512,4.0
124791,1910,10.0,2052,9.0
124792,1626,9.0,1830,7.0
124793,1336,14.0,1628,7.0
124794,1832,10.0,2053,5.0
124795,1542,14.0,1757,3.0
124796,1252,16.0,1450,3.0
124797,625,16.0,734,6.0
124798,1015,13.0,1039,15.0
124799,1400,17.0,1638,7.0
124800,1830,20.0,1959,20.0
124801,1145,14.0,1314,10.0
124802,1935,11.0,2049,4.0
124803,1020,14.0,1134,4.0
124804,1235,27.0,1410,3.0
124805,1705,33.0,1846,4.0
124806,1120,13.0,1150,7.0
124807,1535,18.0,1735,8.0
124808,1230,18.0,1347,5.0
124809,1140,19.0,1245,4.0
124810,930,21.0,1035,4.0
124811,1140,15.0,1225,5.0
124812,1240,19.0,1400,6.0
124813,1435,15.0,1555,5.0
124814,1930,23.0,2048,5.0
124815,1936,,2125,
124816,1300,12.0,1449,7.0
124817,1010,13.0,1106,4.0
124818,1230,22.0,1357,4.0
124819,840,13.0,944,2.0
124820,1115,16.0,1259,10.0
124821,800,17.0,1022,4.0
124822,1820,16.0,1823,16.0
124823,1325,13.0,1427,13.0
124824,1105,13.0,1205,13.0
124825,945,12.0,1220,3.0
124826,1835,7.0,2115,3.0
124827,1625,13.0,1750,13.0
124828,1145,17.0,1210,4.0
124829,2040,7.0,2105,6.0
124830,530,7.0,600,6.0
124831,2145,21.0,2245,2.0
124832,810,8.0,910,7.0
124833,535,16.0,740,3.0
124834,1615,13.0,1820,4.0
124835,900,9.0,1220,3.0
124836,755,13.0,930,2.0
124837,1620,7.0,1755,3.0
124838,1215,7.0,1345,3.0
124839,1955,6.0,2125,3.0
124840,600,9.0,650,5.0
124841,1525,8.0,1630,26.0
124842,1255,8.0,1500,8.0
124843,715,7.0,725,4.0
124844,1050,12.0,1100,3.0
124845,1245,16.0,1255,5.0
124846,1735,8.0,1750,4.0
124847,1950,7.0,2045,7.0
124848,530,6.0,730,3.0
124849,1345,24.0,2155,4.0
124850,1445,12.0,2045,3.0
124851,1115,37.0,1505,6.0
124852,1520,30.0,1905,6.0
124853,600,19.0,940,5.0
124854,900,20.0,1240,6.0
124855,1030,27.0,1308,14.0
124856,1359,16.0,1637,12.0
124857,711,18.0,1034,8.0
124858,1200,12.0,1346,7.0
124859,1806,21.0,1950,10.0
124860,1345,15.0,1713,8.0
124861,735,20.0,906,15.0
124862,840,49.0,1347,5.0
124863,1138,27.0,1640,23.0
124864,1745,23.0,2250,30.0
124865,1228,11.0,1359,13.0
124866,1853,14.0,2030,7.0
124867,600,34.0,729,11.0
124868,2355,16.0,120,4.0
124869,1120,13.0,1252,10.0
124870,649,16.0,825,5.0
124871,1120,28.0,1241,2.0
124872,735,13.0,903,9.0
124873,1012,15.0,1148,3.0
124874,1345,16.0,1517,6.0
124875,1554,25.0,1726,7.0
124876,1330,16.0,1503,18.0
124877,1700,15.0,1840,6.0
124878,1605,16.0,1735,12.0
124879,1830,18.0,2007,11.0
124880,1945,14.0,2124,10.0
124881,615,15.0,736,6.0
124882,1155,39.0,1323,16.0
124883,900,22.0,1019,8.0
124884,1405,24.0,1532,15.0
124885,1425,11.0,1625,5.0
124886,1539,32.0,1732,2.0
124887,645,17.0,851,5.0
124888,1005,18.0,1143,5.0
124889,900,10.0,1036,9.0
124890,1227,22.0,1450,11.0
124891,1315,12.0,1421,8.0
124892,735,23.0,841,6.0
124893,1710,12.0,1731,11.0
124894,1715,12.0,1814,8.0
124895,1526,16.0,1701,4.0
124896,745,14.0,927,4.0
124897,746,16.0,1151,5.0
124898,1042,19.0,1401,6.0
124899,1011,17.0,1324,4.0
124900,1855,17.0,2104,4.0
124901,1145,29.0,1347,2.0
124902,1020,12.0,1129,11.0
124903,645,15.0,935,3.0
124904,1744,17.0,2106,8.0
124905,1417,18.0,1632,5.0
124906,1215,22.0,1558,3.0
124907,2030,11.0,2124,2.0
124908,813,16.0,948,11.0
124909,1135,27.0,1227,3.0
124910,1750,33.0,2053,11.0
124911,1400,12.0,1639,4.0
124912,1539,10.0,1705,2.0
124913,1100,12.0,1423,6.0
124914,700,21.0,1009,8.0
124915,800,10.0,1003,26.0
124916,1345,18.0,1549,14.0
124917,655,10.0,944,22.0
124918,1737,14.0,1919,15.0
124919,1335,17.0,1639,8.0
124920,1900,19.0,2002,5.0
124921,1000,18.0,1211,8.0
124922,1308,17.0,1909,9.0
124923,1722,12.0,1832,4.0
124924,1830,19.0,2153,5.0
124925,2100,13.0,2238,8.0
124926,705,12.0,1020,6.0
124927,1720,20.0,2105,8.0
124928,705,18.0,1038,4.0
124929,1825,13.0,2128,7.0
124930,1629,16.0,1734,4.0
124931,1729,18.0,2048,10.0
124932,1335,20.0,1644,11.0
124933,720,13.0,851,4.0
124934,939,11.0,1125,10.0
124935,1210,13.0,1331,9.0
124936,645,23.0,1152,8.0
124937,945,21.0,1104,22.0
124938,1219,24.0,1520,5.0
124939,600,32.0,929,8.0
124940,1420,12.0,2026,9.0
124941,1109,18.0,1450,7.0
124942,1205,10.0,1320,5.0
124943,1403,19.0,1700,5.0
124944,859,42.0,1125,23.0
124945,808,12.0,1046,2.0
124946,700,11.0,1241,8.0
124947,1600,10.0,1838,7.0
124948,700,11.0,826,9.0
124949,1415,17.0,1544,6.0
124950,5,13.0,633,8.0
124951,725,10.0,900,4.0
124952,1431,,1618,
124953,710,12.0,1005,8.0
124954,620,,846,
124955,945,12.0,1636,7.0
124956,1516,23.0,1614,7.0
124957,2120,22.0,2333,5.0
124958,1455,11.0,1624,17.0
124959,1130,15.0,1435,5.0
124960,1705,14.0,1710,7.0
124961,1755,14.0,2001,8.0
124962,1218,14.0,1506,4.0
124963,1605,12.0,1855,9.0
124964,600,12.0,855,7.0
124965,1330,20.0,1709,7.0
124966,1145,21.0,1444,6.0
124967,1100,17.0,1356,6.0
124968,1508,9.0,1629,6.0
124969,1710,11.0,1835,12.0
124970,730,16.0,1020,8.0
124971,1930,9.0,2147,6.0
124972,853,10.0,1145,14.0
124973,2005,11.0,2052,9.0
124974,600,12.0,654,5.0
124975,1739,,1915,
124976,1049,10.0,1225,12.0
124977,1857,12.0,2138,9.0
124978,1339,10.0,1715,8.0
124979,1600,,1714,
124980,1250,10.0,1442,2.0
124981,1512,,1726,
124982,755,25.0,923,6.0
124983,650,37.0,1019,9.0
124984,2220,,2311,
124985,715,15.0,819,13.0
124986,1107,,1217,
124987,2015,13.0,2145,10.0
124988,1425,8.0,1557,3.0
124989,2035,12.0,2128,
124990,1652,,1840,
124991,2135,31.0,2335,3.0
124992,1750,,1913,
124993,1130,15.0,1218,3.0
124994,1249,21.0,1357,8.0
124995,704,12.0,836,8.0
124996,1439,14.0,1537,4.0
124997,1810,14.0,1933,4.0
124998,1114,10.0,1231,7.0
124999,544,,825,
125000,1250,8.0,1400,3.0
125001,1430,135.0,1551,8.0
125002,1620,16.0,1724,5.0
125003,2135,16.0,2309,20.0
125004,835,30.0,1057,7.0
125005,1408,39.0,1708,6.0
125006,1155,29.0,1610,3.0
125007,1835,23.0,2050,4.0
125008,1952,15.0,2316,6.0
125009,700,19.0,843,10.0
125010,1540,21.0,1806,7.0
125011,545,21.0,744,8.0
125012,2145,17.0,2324,6.0
125013,1915,,2055,
125014,1215,20.0,1417,11.0
125015,1005,24.0,1446,10.0
125016,2150,16.0,11,3.0
125017,1705,18.0,1929,7.0
125018,1700,24.0,1921,6.0
125019,1957,19.0,2025,20.0
125020,2038,28.0,2200,11.0
125021,1650,19.0,1825,6.0
125022,1425,16.0,1616,4.0
125023,911,16.0,1006,21.0
125024,1255,16.0,1603,6.0
125025,1100,10.0,1155,8.0
125026,725,44.0,1118,6.0
125027,1400,19.0,1607,6.0
125028,1820,17.0,2127,5.0
125029,1745,15.0,2238,9.0
125030,1804,34.0,2127,6.0
125031,1446,14.0,1548,9.0
125032,555,26.0,825,16.0
125033,2005,27.0,2226,4.0
125034,2115,13.0,2244,10.0
125035,1544,24.0,1612,15.0
125036,1250,66.0,1514,11.0
125037,2010,41.0,2111,4.0
125038,1800,15.0,1901,67.0
125039,1455,40.0,1727,4.0
125040,1225,52.0,1234,11.0
125041,959,22.0,1155,8.0
125042,620,17.0,727,7.0
125043,1520,17.0,1625,3.0
125044,1655,17.0,1808,9.0
125045,1420,17.0,1428,15.0
125046,1155,31.0,1355,3.0
125047,950,13.0,1058,10.0
125048,955,27.0,1200,6.0
125049,1325,30.0,1437,12.0
125050,1151,36.0,1259,4.0
125051,1000,12.0,1109,13.0
125052,1503,10.0,1608,9.0
125053,1144,35.0,1438,5.0
125054,538,25.0,737,20.0
125055,840,28.0,928,12.0
125056,1047,18.0,1248,15.0
125057,819,18.0,1019,4.0
125058,1714,,1855,
125059,1348,15.0,1500,5.0
125060,1540,21.0,1834,20.0
125061,1509,60.0,1805,8.0
125062,1840,13.0,1944,19.0
125063,1440,16.0,1552,27.0
125064,1131,100.0,1410,4.0
125065,1015,27.0,1202,4.0
125066,1248,17.0,1442,4.0
125067,1348,14.0,1500,3.0
125068,1535,11.0,1659,8.0
125069,2025,53.0,2325,5.0
125070,740,22.0,1033,29.0
125071,1045,20.0,1154,1.0
125072,1135,14.0,1259,3.0
125073,827,33.0,940,10.0
125074,1015,32.0,1314,7.0
125075,1733,25.0,2125,9.0
125076,1125,50.0,1436,5.0
125077,1530,17.0,1703,3.0
125078,1738,39.0,1925,9.0
125079,1838,17.0,2000,10.0
125080,1548,12.0,1854,8.0
125081,600,,735,
125082,2156,18.0,2246,2.0
125083,840,16.0,943,7.0
125084,1018,38.0,1118,8.0
125085,734,23.0,906,3.0
125086,1530,11.0,1634,8.0
125087,1335,10.0,1507,14.0
125088,600,14.0,731,8.0
125089,2315,17.0,518,3.0
125090,947,41.0,1821,8.0
125091,600,45.0,813,9.0
125092,750,13.0,1105,5.0
125093,1400,39.0,1642,8.0
125094,2130,18.0,2257,6.0
125095,1855,18.0,2035,5.0
125096,609,22.0,902,13.0
125097,1730,15.0,1920,9.0
125098,803,16.0,936,11.0
125099,2114,20.0,2326,7.0
125100,1533,6.0,1821,9.0
125101,1800,15.0,2109,7.0
125102,759,27.0,1130,12.0
125103,1615,25.0,1751,9.0
125104,1849,12.0,2008,5.0
125105,1801,20.0,1938,9.0
125106,735,14.0,1100,15.0
125107,1550,13.0,1917,5.0
125108,1724,42.0,1926,10.0
125109,747,17.0,1037,11.0
125110,1908,13.0,2130,8.0
125111,38,36.0,644,6.0
125112,800,31.0,1108,2.0
125113,1040,,1205,
125114,1938,36.0,2148,5.0
125115,602,13.0,912,9.0
125116,1030,15.0,1131,14.0
125117,1749,30.0,1924,4.0
125118,1700,20.0,2026,3.0
125119,1430,15.0,2252,7.0
125120,1523,12.0,1850,13.0
125121,1115,12.0,1451,7.0
125122,1140,27.0,1320,10.0
125123,725,18.0,951,7.0
125124,1715,14.0,1824,17.0
125125,1910,17.0,2138,9.0
125126,635,17.0,800,16.0
125127,1040,20.0,1820,7.0
125128,833,21.0,1112,8.0
125129,530,10.0,642,5.0
125130,1255,13.0,1429,5.0
125131,1258,12.0,2123,16.0
125132,2025,13.0,2154,7.0
125133,1649,29.0,1820,5.0
125134,830,37.0,1121,7.0
125135,800,14.0,932,14.0
125136,850,17.0,1042,7.0
125137,1230,23.0,1745,4.0
125138,825,19.0,1143,5.0
125139,1627,18.0,1757,3.0
125140,1530,21.0,1703,4.0
125141,650,14.0,1248,17.0
125142,2035,13.0,2256,3.0
125143,2103,14.0,20,7.0
125144,920,12.0,1040,6.0
125145,1808,11.0,2001,7.0
125146,1115,13.0,1253,6.0
125147,715,28.0,1036,3.0
125148,1204,14.0,1348,9.0
125149,1619,10.0,1733,8.0
125150,1435,12.0,1548,4.0
125151,845,37.0,958,3.0
125152,1029,19.0,1142,7.0
125153,1735,15.0,1817,2.0
125154,1850,19.0,1920,12.0
125155,1815,12.0,2102,10.0
125156,1517,12.0,1726,2.0
125157,555,11.0,644,5.0
125158,1530,12.0,1554,21.0
125159,1655,8.0,1830,2.0
125160,545,19.0,755,10.0
125161,1805,25.0,1912,17.0
125162,1235,18.0,1711,9.0
125163,1420,30.0,1539,12.0
125164,1140,17.0,1313,3.0
125165,1343,19.0,1540,8.0
125166,1625,16.0,1739,6.0
125167,1814,13.0,1937,11.0
125168,1120,12.0,1403,8.0
125169,837,20.0,1050,8.0
125170,1843,13.0,2054,2.0
125171,610,15.0,740,5.0
125172,500,17.0,640,6.0
125173,1235,24.0,1350,3.0
125174,1815,13.0,1937,8.0
125175,1630,,1836,
125176,1945,16.0,2311,8.0
125177,855,17.0,1238,2.0
125178,1319,11.0,1537,5.0
125179,1630,32.0,1736,7.0
125180,1820,8.0,2122,8.0
125181,920,20.0,1159,11.0
125182,1300,18.0,2108,11.0
125183,1135,20.0,1506,4.0
125184,2240,14.0,729,5.0
125185,845,13.0,1535,4.0
125186,2040,14.0,2142,8.0
125187,1010,31.0,1748,17.0
125188,1205,13.0,1257,6.0
125189,1428,22.0,1606,3.0
125190,1045,21.0,1158,7.0
125191,1249,13.0,1748,10.0
125192,2220,14.0,723,6.0
125193,2145,21.0,602,8.0
125194,835,22.0,1622,8.0
125195,1301,,1512,
125196,1120,12.0,1250,2.0
125197,1210,17.0,1744,36.0
125198,805,33.0,1104,6.0
125199,2040,15.0,2152,3.0
125200,2020,16.0,36,6.0
125201,2015,33.0,2244,8.0
125202,1130,15.0,1517,10.0
125203,1515,14.0,1551,7.0
125204,1705,46.0,1912,7.0
125205,2245,28.0,603,9.0
125206,2315,16.0,650,5.0
125207,2242,21.0,31,11.0
125208,725,13.0,1303,11.0
125209,1413,11.0,1447,5.0
125210,1545,11.0,1806,10.0
125211,545,61.0,854,10.0
125212,2122,16.0,2241,6.0
125213,815,16.0,1121,10.0
125214,830,13.0,1058,11.0
125215,1734,15.0,1925,8.0
125216,2110,23.0,2333,2.0
125217,1720,44.0,2020,16.0
125218,1730,13.0,1809,6.0
125219,1850,12.0,2122,6.0
125220,600,9.0,733,8.0
125221,645,10.0,839,7.0
125222,1255,76.0,1623,18.0
125223,1335,18.0,1518,5.0
125224,1630,13.0,1737,3.0
125225,1820,9.0,1936,6.0
125226,830,22.0,1112,12.0
125227,645,12.0,902,13.0
125228,1036,9.0,1111,4.0
125229,2020,48.0,2350,7.0
125230,735,16.0,858,6.0
125231,750,12.0,826,4.0
125232,930,14.0,1203,12.0
125233,1704,13.0,1815,4.0
125234,700,12.0,738,4.0
125235,1738,20.0,1930,25.0
125236,615,15.0,724,11.0
125237,1420,12.0,1812,9.0
125238,1645,15.0,1755,5.0
125239,1845,13.0,2001,6.0
125240,1530,17.0,1729,4.0
125241,1809,11.0,2157,21.0
125242,1056,20.0,1259,5.0
125243,2030,16.0,2217,5.0
125244,1850,10.0,2148,7.0
125245,929,18.0,955,5.0
125246,1845,20.0,2025,6.0
125247,2050,13.0,2150,7.0
125248,1625,32.0,1744,9.0
125249,705,17.0,1118,7.0
125250,1950,84.0,2303,7.0
125251,1617,14.0,1807,5.0
125252,630,21.0,1513,8.0
125253,1630,20.0,1957,13.0
125254,724,23.0,937,7.0
125255,1300,15.0,1622,4.0
125256,2040,56.0,2302,19.0
125257,2030,14.0,2159,5.0
125258,1105,25.0,1415,5.0
125259,630,16.0,1037,22.0
125260,940,16.0,1101,14.0
125261,1900,18.0,2024,6.0
125262,1851,28.0,2121,12.0
125263,1550,8.0,1734,7.0
125264,700,15.0,1203,11.0
125265,2007,17.0,2211,15.0
125266,1830,25.0,2012,6.0
125267,1003,26.0,1544,10.0
125268,715,21.0,910,8.0
125269,2230,15.0,2331,11.0
125270,616,20.0,810,9.0
125271,2010,10.0,2307,4.0
125272,600,23.0,1134,11.0
125273,2145,18.0,432,10.0
125274,715,31.0,904,25.0
125275,959,31.0,1122,4.0
125276,2335,10.0,727,4.0
125277,1330,13.0,1607,5.0
125278,1710,12.0,1956,5.0
125279,1840,24.0,2013,8.0
125280,530,31.0,650,7.0
125281,635,27.0,744,7.0
125282,930,16.0,1026,4.0
125283,1829,12.0,29,7.0
125284,2020,15.0,2120,3.0
125285,1845,13.0,2341,4.0
125286,1430,22.0,1800,8.0
125287,1859,11.0,2056,15.0
125288,1020,30.0,1306,7.0
125289,1355,23.0,1736,9.0
125290,835,12.0,1016,18.0
125291,845,16.0,1116,10.0
125292,534,13.0,819,14.0
125293,830,10.0,1019,23.0
125294,801,38.0,918,3.0
125295,1240,19.0,1339,8.0
125296,1540,15.0,1614,7.0
125297,2230,21.0,2306,11.0
125298,2210,15.0,2357,8.0
125299,1439,12.0,1634,6.0
125300,2225,15.0,2358,6.0
125301,500,16.0,824,21.0
125302,2020,30.0,2216,5.0
125303,1341,14.0,1717,3.0
125304,1046,26.0,1248,4.0
125305,1805,15.0,2115,7.0
125306,925,32.0,1726,10.0
125307,645,21.0,809,8.0
125308,800,14.0,1002,8.0
125309,730,37.0,1203,6.0
125310,1020,12.0,1202,13.0
125311,2115,14.0,2210,5.0
125312,1105,17.0,1411,7.0
125313,700,16.0,1001,8.0
125314,1047,17.0,1332,4.0
125315,1418,12.0,1729,25.0
125316,1720,16.0,1740,2.0
125317,1040,46.0,1342,7.0
125318,705,26.0,921,11.0
125319,2142,32.0,2357,7.0
125320,554,14.0,750,9.0
125321,700,78.0,1040,12.0
125322,2100,31.0,2357,13.0
125323,955,45.0,1315,15.0
125324,1130,26.0,1448,27.0
125325,810,80.0,1200,5.0
125326,1929,34.0,2215,6.0
125327,2055,29.0,17,12.0
125328,1535,33.0,1901,21.0
125329,830,46.0,1126,5.0
125330,910,19.0,1129,4.0
125331,1845,37.0,2107,3.0
125332,1159,15.0,1539,4.0
125333,1140,45.0,1416,8.0
125334,1925,11.0,2240,45.0
125335,1107,16.0,1411,6.0
125336,1355,21.0,1709,9.0
125337,1815,8.0,2134,14.0
125338,1820,38.0,2140,12.0
125339,805,86.0,1204,4.0
125340,1458,20.0,1739,8.0
125341,1130,,1331,
125342,1355,15.0,1619,9.0
125343,705,79.0,917,4.0
125344,610,43.0,841,9.0
125345,1950,26.0,2308,3.0
125346,1125,40.0,2000,10.0
125347,1655,20.0,2007,31.0
125348,1901,15.0,2130,15.0
125349,830,16.0,1416,8.0
125350,1340,12.0,1633,6.0
125351,1555,19.0,1720,8.0
125352,1825,29.0,1959,11.0
125353,2110,18.0,2314,8.0
125354,555,11.0,722,6.0
125355,725,15.0,857,3.0
125356,937,11.0,1130,11.0
125357,1626,11.0,2255,7.0
125358,1635,17.0,1751,8.0
125359,1419,14.0,1514,18.0
125360,1556,27.0,1847,6.0
125361,810,15.0,923,10.0
125362,1000,49.0,1709,10.0
125363,1251,14.0,1315,6.0
125364,1420,12.0,1647,6.0
125365,633,52.0,759,3.0
125366,1505,11.0,1840,4.0
125367,720,29.0,1051,7.0
125368,2212,33.0,2305,2.0
125369,1901,10.0,2038,5.0
125370,750,16.0,1143,5.0
125371,1935,13.0,2124,5.0
125372,1707,27.0,1858,7.0
125373,2030,11.0,2228,32.0
125374,2130,25.0,2325,14.0
125375,745,13.0,1502,7.0
125376,2220,19.0,2359,4.0
125377,545,37.0,905,6.0
125378,1240,12.0,1440,5.0
125379,2155,12.0,2350,6.0
125380,1525,8.0,1720,3.0
125381,925,9.0,1130,4.0
125382,1935,9.0,2335,1.0
125383,1235,7.0,1640,2.0
125384,1205,11.0,1630,2.0
125385,1915,7.0,2345,3.0
125386,1405,8.0,1510,3.0
125387,800,16.0,915,5.0
125388,1540,8.0,1645,2.0
125389,2205,9.0,2310,4.0
125390,1255,7.0,1405,3.0
125391,1810,7.0,1915,5.0
125392,2045,15.0,2155,4.0
125393,810,12.0,1055,3.0
125394,1210,10.0,1455,3.0
125395,2155,17.0,35,4.0
125396,1020,20.0,1755,3.0
125397,1020,19.0,1720,3.0
125398,1715,9.0,20,3.0
125399,2155,14.0,2340,3.0
125400,805,9.0,955,3.0
125401,600,10.0,710,3.0
125402,2210,8.0,2315,2.0
125403,1300,8.0,1405,4.0
125404,900,14.0,1015,4.0
125405,1420,9.0,1525,5.0
125406,1835,6.0,1940,3.0
125407,735,22.0,835,7.0
125408,915,9.0,1215,11.0
125409,2025,18.0,2223,22.0
125410,115,16.0,625,7.0
125411,2030,17.0,2150,6.0
125412,2006,21.0,2235,3.0
125413,1355,15.0,1526,12.0
125414,1140,12.0,1310,6.0
125415,1145,14.0,1349,14.0
125416,1442,11.0,1653,28.0
125417,754,26.0,925,4.0
125418,1019,11.0,1337,19.0
125419,605,29.0,835,8.0
125420,700,13.0,1229,9.0
125421,1520,16.0,1701,9.0
125422,1310,20.0,1434,5.0
125423,826,19.0,1016,11.0
125424,1110,11.0,1204,9.0
125425,1244,10.0,1539,7.0
125426,735,20.0,925,3.0
125427,1005,8.0,1213,8.0
125428,2030,19.0,2311,19.0
125429,601,25.0,1430,7.0
125430,1550,24.0,1905,4.0
125431,509,10.0,645,7.0
125432,1630,17.0,1759,9.0
125433,925,14.0,1520,14.0
125434,1055,20.0,1322,5.0
125435,745,24.0,1002,13.0
125436,2159,17.0,2349,6.0
125437,600,12.0,728,6.0
125438,1845,8.0,2003,22.0
125439,2200,14.0,2337,5.0
125440,1700,28.0,1740,9.0
125441,855,19.0,1006,4.0
